Tenant_URL,Destination_URL,Page_Name,Disable_Banner,Status,Start_Date, End_Date
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/JournalCorrectionRequests,QuickLink,Yes,Banner button is successfully removed!,01/25/2021 16:48:01,01/25/2021 16:48:07
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/JournalCorrectionRequests,TeamLeaders,Yes,Banner button is successfully removed!,01/25/2021 16:48:07,01/25/2021 16:48:12
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/JournalCorrectionRequests,Application,Yes,Banner button is successfully removed!,01/25/2021 16:48:12,01/25/2021 16:48:17
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/JournalCorrectionRequests,New-Form,Yes,Banner button is successfully removed!,01/25/2021 16:48:17,01/25/2021 16:48:21
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/JournalCorrectionRequests,Edit-Form,Yes,Banner button is successfully removed!,01/25/2021 16:48:21,01/25/2021 16:48:27
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/JournalCorrectionRequests,Display-Form,Yes,Banner button is successfully removed!,01/25/2021 16:48:27,01/25/2021 16:48:31
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/JournalCorrectionRequests,Edit-View,Yes,Banner button is successfully removed!,01/25/2021 16:48:31,01/25/2021 16:48:36
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/JournalCorrectionRequests,Display-View,Yes,Banner button is successfully removed!,01/25/2021 16:48:36,01/25/2021 16:48:41
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TPDReconciliationIssuesDatabase,Home,Yes,Banner button is successfully removed!,01/27/2021 16:43:08,01/27/2021 16:43:18
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TPDReconciliationIssuesDatabase,FAQs,Yes,Banner button is successfully removed!,01/27/2021 16:43:18,01/27/2021 16:43:25
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TPDReconciliationIssuesDatabase,QuickLink,Yes,Banner button is successfully removed!,01/27/2021 16:43:25,01/27/2021 16:43:31
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TPDReconciliationIssuesDatabase,TeamLeaders,Yes,Banner button is successfully removed!,01/27/2021 16:43:31,01/27/2021 16:43:38
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TPDReconciliationIssuesDatabase,Application,Yes,Banner button is successfully removed!,01/27/2021 16:43:38,01/27/2021 16:43:45
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TPDReconciliationIssuesDatabase,New-Form,Yes,Banner button is successfully removed!,01/27/2021 16:43:45,01/27/2021 16:43:51
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TPDReconciliationIssuesDatabase,Edit-Form,Yes,Banner button is successfully removed!,01/27/2021 16:43:51,01/27/2021 16:43:58
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TPDReconciliationIssuesDatabase,Display-Form,Yes,Banner button is successfully removed!,01/27/2021 16:43:58,01/27/2021 16:44:05
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/BPCToolkit,Home,No,Banner button is successfully added!,01/28/2021 12:40:39,01/28/2021 12:40:52
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/BPCToolkit,FAQs,No,Banner button is successfully added!,01/28/2021 12:40:52,01/28/2021 12:40:58
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/BPCToolkit,QuickLink,No,Banner button is successfully added!,01/28/2021 12:40:58,01/28/2021 12:41:04
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/BPCToolkit,TeamLeaders,No,Banner button is successfully added!,01/28/2021 12:41:04,01/28/2021 12:41:10
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/BPCToolkit,Application,No,Banner button is successfully added!,01/28/2021 12:41:10,01/28/2021 12:41:16
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/BPCToolkit,New-Form,No,Banner button is successfully added!,01/28/2021 12:41:16,01/28/2021 12:41:21
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/BPCToolkit,Edit-Form,No,Banner button is successfully added!,01/28/2021 12:41:21,01/28/2021 12:41:28
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/BPCToolkit,Display-Form,No,Banner button is successfully added!,01/28/2021 12:41:28,01/28/2021 12:41:32
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/BPCToolkit,Edit-View,No,Banner button is successfully added!,01/28/2021 12:41:32,01/28/2021 12:41:38
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/BPCToolkit,Display-View,No,Banner button is successfully added!,01/28/2021 12:41:38,01/28/2021 12:41:43
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZebraAuthorizationToolkit,Home,No,Banner button is successfully added!,01/28/2021 12:41:43,01/28/2021 12:41:48
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZebraAuthorizationToolkit,FAQs,No,Banner button is successfully added!,01/28/2021 12:41:48,01/28/2021 12:41:53
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZebraAuthorizationToolkit,QuickLink,No,Banner button is successfully added!,01/28/2021 12:41:53,01/28/2021 12:41:59
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZebraAuthorizationToolkit,TeamLeaders,No,Banner button is successfully added!,01/28/2021 12:41:59,01/28/2021 12:42:04
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZebraAuthorizationToolkit,Application,No,Banner button is successfully added!,01/28/2021 12:42:04,01/28/2021 12:42:09
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZebraAuthorizationToolkit,New-Form,No,Banner button is successfully added!,01/28/2021 12:42:09,01/28/2021 12:42:15
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZebraAuthorizationToolkit,Edit-Form,No,Banner button is successfully added!,01/28/2021 12:42:15,01/28/2021 12:42:22
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZebraAuthorizationToolkit,Display-Form,No,Banner button is successfully added!,01/28/2021 12:42:22,01/28/2021 12:42:27
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZebraAuthorizationToolkit,Edit-View,No,Banner button is successfully added!,01/28/2021 12:42:27,01/28/2021 12:42:32
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZebraAuthorizationToolkit,Display-View,No,Banner button is successfully added!,01/28/2021 12:42:32,01/28/2021 12:42:39
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/BPCToolkit,Home,Yes,Banner button is successfully removed!,01/28/2021 13:18:58,01/28/2021 13:19:03
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/BPCToolkit,FAQs,Yes,Banner button is successfully removed!,01/28/2021 13:19:03,01/28/2021 13:19:08
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/BPCToolkit,QuickLink,Yes,Banner button is successfully removed!,01/28/2021 13:19:08,01/28/2021 13:19:14
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/BPCToolkit,TeamLeaders,Yes,Banner button is successfully removed!,01/28/2021 13:19:14,01/28/2021 13:19:19
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/BPCToolkit,Application,Yes,Banner button is successfully removed!,01/28/2021 13:19:19,01/28/2021 13:19:26
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/BPCToolkit,New-Form,Yes,Banner button is successfully removed!,01/28/2021 13:19:26,01/28/2021 13:19:31
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/BPCToolkit,Edit-Form,Yes,Banner button is successfully removed!,01/28/2021 13:19:31,01/28/2021 13:19:37
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/BPCToolkit,Display-Form,Yes,Banner button is successfully removed!,01/28/2021 13:19:37,01/28/2021 13:19:42
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/BPCToolkit,Edit-View,Yes,Banner button is successfully removed!,01/28/2021 13:19:42,01/28/2021 13:19:48
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/BPCToolkit,Display-View,Yes,Banner button is successfully removed!,01/28/2021 13:19:48,01/28/2021 13:19:53
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZebraAuthorizationToolkit,Home,Yes,Banner button is successfully removed!,01/28/2021 13:19:53,01/28/2021 13:19:58
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZebraAuthorizationToolkit,FAQs,Yes,Banner button is successfully removed!,01/28/2021 13:19:58,01/28/2021 13:20:04
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZebraAuthorizationToolkit,QuickLink,Yes,Banner button is successfully removed!,01/28/2021 13:20:04,01/28/2021 13:20:09
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZebraAuthorizationToolkit,TeamLeaders,Yes,Banner button is successfully removed!,01/28/2021 13:20:09,01/28/2021 13:20:14
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZebraAuthorizationToolkit,Application,Yes,Banner button is successfully removed!,01/28/2021 13:20:14,01/28/2021 13:20:19
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZebraAuthorizationToolkit,New-Form,Yes,Banner button is successfully removed!,01/28/2021 13:20:19,01/28/2021 13:20:25
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZebraAuthorizationToolkit,Edit-Form,Yes,Banner button is successfully removed!,01/28/2021 13:20:25,01/28/2021 13:20:30
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZebraAuthorizationToolkit,Display-Form,Yes,Banner button is successfully removed!,01/28/2021 13:20:30,01/28/2021 13:20:36
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZebraAuthorizationToolkit,Edit-View,Yes,Banner button is successfully removed!,01/28/2021 13:20:36,01/28/2021 13:20:41
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZebraAuthorizationToolkit,Display-View,Yes,Banner button is successfully removed!,01/28/2021 13:20:41,01/28/2021 13:20:46
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CounterProductsTraining,Home,No,Banner button is successfully added!,02/01/2021 14:28:29,02/01/2021 14:28:37
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CounterProductsTraining,FAQs,No,Banner button is successfully added!,02/01/2021 14:28:37,02/01/2021 14:28:43
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CounterProductsTraining,QuickLink,No,Banner button is successfully added!,02/01/2021 14:28:43,02/01/2021 14:28:50
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CounterProductsTraining,TeamLeaders,No,Banner button is successfully added!,02/01/2021 14:28:51,02/01/2021 14:28:59
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CounterProductsTraining,Application,No,Banner button is successfully added!,02/01/2021 14:28:59,02/01/2021 14:29:06
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CounterProductsTraining,New-Form,No,Banner button is successfully added!,02/01/2021 14:29:06,02/01/2021 14:29:15
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CounterProductsTraining,Edit-Form,No,Banner button is successfully added!,02/01/2021 14:29:15,02/01/2021 14:29:23
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CounterProductsTraining,Display-Form,No,Banner button is successfully added!,02/01/2021 14:29:23,02/01/2021 14:29:29
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CounterProductsTraining,Edit-View,No,Banner button is successfully added!,02/01/2021 14:29:30,02/01/2021 14:29:38
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CounterProductsTraining,Display-View,No,Banner button is successfully added!,02/01/2021 14:29:38,02/01/2021 14:29:44
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CounterProductsTraining,Home,Yes,Banner button is successfully removed!,02/01/2021 14:49:12,02/01/2021 14:49:18
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CounterProductsTraining,FAQs,Yes,Banner button is successfully removed!,02/01/2021 14:49:18,02/01/2021 14:49:24
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CounterProductsTraining,QuickLink,Yes,Banner button is successfully removed!,02/01/2021 14:49:24,02/01/2021 14:49:30
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CounterProductsTraining,TeamLeaders,Yes,Banner button is successfully removed!,02/01/2021 14:49:30,02/01/2021 14:49:36
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CounterProductsTraining,Application,Yes,Banner button is successfully removed!,02/01/2021 14:49:36,02/01/2021 14:49:42
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CounterProductsTraining,New-Form,Yes,Banner button is successfully removed!,02/01/2021 14:49:42,02/01/2021 14:49:48
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CounterProductsTraining,Edit-Form,Yes,Banner button is successfully removed!,02/01/2021 14:49:48,02/01/2021 14:49:55
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CounterProductsTraining,Display-Form,Yes,Banner button is successfully removed!,02/01/2021 14:49:55,02/01/2021 14:50:01
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CounterProductsTraining,Edit-View,Yes,Banner button is successfully removed!,02/01/2021 14:50:01,02/01/2021 14:50:07
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CounterProductsTraining,Display-View,Yes,Banner button is successfully removed!,02/01/2021 14:50:07,02/01/2021 14:50:12
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/HistoryCards,Home,No,Banner button is successfully added!,02/01/2021 17:16:40,02/01/2021 17:16:49
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/HistoryCards,FAQs,No,Banner button is successfully added!,02/01/2021 17:16:49,02/01/2021 17:16:56
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/HistoryCards,QuickLink,No,Banner button is successfully added!,02/01/2021 17:16:56,02/01/2021 17:17:02
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/HistoryCards,TeamLeaders,No,Banner button is successfully added!,02/01/2021 17:17:02,02/01/2021 17:17:09
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/HistoryCards,Application,No,Banner button is successfully added!,02/01/2021 17:17:09,02/01/2021 17:17:14
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/HistoryCards,New-Form,No,Banner button is successfully added!,02/01/2021 17:17:14,02/01/2021 17:17:20
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/HistoryCards,Edit-Form,No,Banner button is successfully added!,02/01/2021 17:17:21,02/01/2021 17:17:27
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/HistoryCards,Display-Form,No,Banner button is successfully added!,02/01/2021 17:17:27,02/01/2021 17:17:34
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/HistoryCards,Edit-View,No,Banner button is successfully added!,02/01/2021 17:17:34,02/01/2021 17:17:40
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/HistoryCards,Display-View,No,Banner button is successfully added!,02/01/2021 17:17:40,02/01/2021 17:17:46
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/HistoryCards,Home,Yes,Banner button is successfully removed!,02/01/2021 17:24:54,02/01/2021 17:25:02
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/HistoryCards,FAQs,Yes,Banner button is successfully removed!,02/01/2021 17:25:02,02/01/2021 17:25:09
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/HistoryCards,QuickLink,Yes,Banner button is successfully removed!,02/01/2021 17:25:09,02/01/2021 17:25:18
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/HistoryCards,TeamLeaders,Yes,Banner button is successfully removed!,02/01/2021 17:25:18,02/01/2021 17:25:24
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/HistoryCards,Application,Yes,Banner button is successfully removed!,02/01/2021 17:25:24,02/01/2021 17:25:32
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/HistoryCards,New-Form,Yes,Banner button is successfully removed!,02/01/2021 17:25:32,02/01/2021 17:25:40
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/HistoryCards,Edit-Form,Yes,Banner button is successfully removed!,02/01/2021 17:25:40,02/01/2021 17:25:46
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/HistoryCards,Display-Form,Yes,Banner button is successfully removed!,02/01/2021 17:25:46,02/01/2021 17:25:54
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/HistoryCards,Edit-View,Yes,Banner button is successfully removed!,02/01/2021 17:25:54,02/01/2021 17:26:00
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/HistoryCards,Display-View,Yes,Banner button is successfully removed!,02/01/2021 17:26:00,02/01/2021 17:26:06
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/NewNCCReferenceDictionary,Home,Yes,Banner button is successfully removed!,02/02/2021 17:13:30,02/02/2021 17:13:37
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/NewNCCReferenceDictionary,FAQs,Yes,Banner button is successfully removed!,02/02/2021 17:13:37,02/02/2021 17:13:46
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/NewNCCReferenceDictionary,QuickLink,Yes,Banner button is successfully removed!,02/02/2021 17:13:46,02/02/2021 17:13:52
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/NewNCCReferenceDictionary,TeamLeaders,Yes,Banner button is successfully removed!,02/02/2021 17:13:52,02/02/2021 17:13:58
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/NewNCCReferenceDictionary,Application,Yes,Banner button is successfully removed!,02/02/2021 17:13:58,02/02/2021 17:14:05
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/NewNCCReferenceDictionary,New-Form,Yes,Banner button is successfully removed!,02/02/2021 17:14:05,02/02/2021 17:14:12
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/NewNCCReferenceDictionary,Edit-Form,Yes,Banner button is successfully removed!,02/02/2021 17:14:12,02/02/2021 17:14:17
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/NewNCCReferenceDictionary,Display-Form,Yes,Banner button is successfully removed!,02/02/2021 17:14:17,02/02/2021 17:14:24
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/NewNCCReferenceDictionary,Edit-View,Yes,Banner button is successfully removed!,02/02/2021 17:14:24,02/02/2021 17:14:33
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/NewNCCReferenceDictionary,Display-View,Yes,Banner button is successfully removed!,02/02/2021 17:14:33,02/02/2021 17:14:39
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CorporateUnderwritingApprovalsArchive2017,Home,Yes,Banner button is successfully removed!,02/02/2021 17:14:40,02/02/2021 17:14:47
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CorporateUnderwritingApprovalsArchive2017,FAQs,Yes,Banner button is successfully removed!,02/02/2021 17:14:47,02/02/2021 17:14:54
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CorporateUnderwritingApprovalsArchive2017,QuickLink,Yes,Banner button is successfully removed!,02/02/2021 17:14:54,02/02/2021 17:15:02
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CorporateUnderwritingApprovalsArchive2017,TeamLeaders,Yes,Banner button is successfully removed!,02/02/2021 17:15:02,02/02/2021 17:15:08
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CorporateUnderwritingApprovalsArchive2017,Application,Yes,Banner button is successfully removed!,02/02/2021 17:15:08,02/02/2021 17:15:16
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CorporateUnderwritingApprovalsArchive2017,New-Form,Yes,Banner button is successfully removed!,02/02/2021 17:15:16,02/02/2021 17:15:21
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CorporateUnderwritingApprovalsArchive2017,Edit-Form,Yes,Banner button is successfully removed!,02/02/2021 17:15:21,02/02/2021 17:15:27
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CorporateUnderwritingApprovalsArchive2017,Display-Form,Yes,Banner button is successfully removed!,02/02/2021 17:15:27,02/02/2021 17:15:33
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CorporateUnderwritingApprovalsArchive2017,Edit-View,Yes,Banner button is successfully removed!,02/02/2021 17:15:33,02/02/2021 17:15:39
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CorporateUnderwritingApprovalsArchive2017,Display-View,Yes,Banner button is successfully removed!,02/02/2021 17:15:39,02/02/2021 17:15:44
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZurichI&IPeople,Home,Yes,Banner button is successfully removed!,02/03/2021 17:58:32,02/03/2021 17:58:39
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZurichI&IPeople,FAQs,Yes,Banner button is successfully removed!,02/03/2021 17:58:39,02/03/2021 17:58:45
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZurichI&IPeople,TeamLeaders,Yes,Banner button is successfully removed!,02/03/2021 17:58:45,02/03/2021 17:58:51
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZurichI&IPeople,Application,Yes,Banner button is successfully removed!,02/03/2021 17:58:51,02/03/2021 17:58:56
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZurichI&IPeople,New-Form,Yes,Banner button is successfully removed!,02/03/2021 17:58:56,02/03/2021 17:59:02
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZurichI&IPeople,Edit-Form,Yes,Banner button is successfully removed!,02/03/2021 17:59:02,02/03/2021 17:59:08
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZurichI&IPeople,Display-Form,Yes,Banner button is successfully removed!,02/03/2021 17:59:08,02/03/2021 17:59:14
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZurichI&IPeople,Edit-View,Yes,Banner button is successfully removed!,02/03/2021 17:59:15,02/03/2021 17:59:20
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ZurichI&IPeople,Display-View,Yes,Banner button is successfully removed!,02/03/2021 17:59:20,02/03/2021 17:59:26
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/eCommerceSirLog,Home,Yes,Banner button is successfully removed!,02/04/2021 19:30:47,02/04/2021 19:30:55
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/eCommerceSirLog,FAQs,Yes,Banner button is successfully removed!,02/04/2021 19:30:55,02/04/2021 19:30:59
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/eCommerceSirLog,TeamLeaders,Yes,Banner button is successfully removed!,02/04/2021 19:30:59,02/04/2021 19:31:03
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/eCommerceSirLog,Application,Yes,Banner button is successfully removed!,02/04/2021 19:31:03,02/04/2021 19:31:08
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/eCommerceSirLog,New-Form,Yes,Banner button is successfully removed!,02/04/2021 19:31:08,02/04/2021 19:31:13
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/eCommerceSirLog,Edit-Form,Yes,Banner button is successfully removed!,02/04/2021 19:31:13,02/04/2021 19:31:18
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/eCommerceSirLog,Display-Form,Yes,Banner button is successfully removed!,02/04/2021 19:31:18,02/04/2021 19:31:24
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/eCommerceSirLog,Edit-View,Yes,Banner button is successfully removed!,02/04/2021 19:31:24,02/04/2021 19:31:28
