Tenant_URL,Destination_URL,Page_Name,Disable_Comments,Status,Start_Date, End_Date
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ReceivedUnitGlobalCorporate,FAQs,Yes,Comments button is successfully removed!,02/10/2021 16:03:49,02/10/2021 16:03:55
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ReceivedUnitGlobalCorporate,TeamLeaders,Yes,Comments button is successfully removed!,02/10/2021 16:03:55,02/10/2021 16:04:01
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ReceivedUnitGlobalCorporate,Application,Yes,Comments button is successfully removed!,02/10/2021 16:04:01,02/10/2021 16:04:07
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ReceivedUnitGlobalCorporate,New-Form,Yes,Comments button is successfully removed!,02/10/2021 16:04:07,02/10/2021 16:04:13
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ReceivedUnitGlobalCorporate,Edit-Form,Yes,Comments button is successfully removed!,02/10/2021 16:04:13,02/10/2021 16:04:20
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ReceivedUnitGlobalCorporate,Display-Form,Yes,Comments button is successfully removed!,02/10/2021 16:04:20,02/10/2021 16:04:26
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ReceivedUnitGlobalCorporate,Edit-View,Yes,Comments button is successfully removed!,02/10/2021 16:04:26,02/10/2021 16:04:31
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ReceivedUnitGlobalCorporate,Display-View,Yes,Comments button is successfully removed!,02/10/2021 16:04:31,02/10/2021 16:04:37
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/LossFundDatabase,Home,Yes,Comments button is successfully removed!,02/10/2021 16:04:37,02/10/2021 16:04:42
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/LossFundDatabase,FAQs,Yes,Comments button is successfully removed!,02/10/2021 16:04:42,02/10/2021 16:04:47
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/LossFundDatabase,TeamLeaders,Yes,Comments button is successfully removed!,02/10/2021 16:04:47,02/10/2021 16:04:53
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/LossFundDatabase,Application,Yes,Comments button is successfully removed!,02/10/2021 16:04:53,02/10/2021 16:04:59
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/LossFundDatabase,New-Form,Yes,Comments button is successfully removed!,02/10/2021 16:04:59,02/10/2021 16:05:07
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/LossFundDatabase,Edit-Form,Yes,Comments button is successfully removed!,02/10/2021 16:05:07,02/10/2021 16:05:13
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/LossFundDatabase,Display-Form,Yes,Comments button is successfully removed!,02/10/2021 16:05:13,02/10/2021 16:05:19
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/LossFundDatabase,Edit-View,Yes,Comments button is successfully removed!,02/10/2021 16:05:19,02/10/2021 16:05:25
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/LossFundDatabase,Display-View,Yes,Comments button is successfully removed!,02/10/2021 16:05:25,02/10/2021 16:05:30
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/EFLBackUP,Home,Yes,Comments button is successfully removed!,02/11/2021 16:04:07,02/11/2021 16:04:11
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/EFLBackUP,FAQs,Yes,Comments button is successfully removed!,02/11/2021 16:04:11,02/11/2021 16:04:17
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/EFLBackUP,TeamLeaders,Yes,Comments button is successfully removed!,02/11/2021 16:04:17,02/11/2021 16:04:23
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/EFLBackUP,Application,Yes,Comments button is successfully removed!,02/11/2021 16:04:23,02/11/2021 16:04:28
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/EFLBackUP,New-Form,Yes,Comments button is successfully removed!,02/11/2021 16:04:28,02/11/2021 16:04:33
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/EFLBackUP,Edit-Form,Yes,Comments button is successfully removed!,02/11/2021 16:04:33,02/11/2021 16:04:38
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/EFLBackUP,Display-Form,Yes,Comments button is successfully removed!,02/11/2021 16:04:38,02/11/2021 16:04:42
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/EFLBackUP,Edit-View,Yes,Comments button is successfully removed!,02/11/2021 16:04:42,02/11/2021 16:04:47
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/EFLBackUP,Display-View,Yes,Comments button is successfully removed!,02/11/2021 16:04:47,02/11/2021 16:04:52
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ApplicationChangeRequest,Home,Yes,Comments button is successfully removed!,02/12/2021 14:26:21,02/12/2021 14:26:27
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ApplicationChangeRequest,FAQs,Yes,Comments button is successfully removed!,02/12/2021 14:26:27,02/12/2021 14:26:32
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ApplicationChangeRequest,TeamLeaders,Yes,Comments button is successfully removed!,02/12/2021 14:26:32,02/12/2021 14:26:37
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ApplicationChangeRequest,Application,Yes,Comments button is successfully removed!,02/12/2021 14:26:37,02/12/2021 14:26:43
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ApplicationChangeRequest,New-Form,Yes,Comments button is successfully removed!,02/12/2021 14:26:43,02/12/2021 14:26:48
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ApplicationChangeRequest,Edit-Form,Yes,Comments button is successfully removed!,02/12/2021 14:26:48,02/12/2021 14:26:53
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ApplicationChangeRequest,Display-Form,Yes,Comments button is successfully removed!,02/12/2021 14:26:53,02/12/2021 14:26:58
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ApplicationChangeRequest,Edit-View,Yes,Comments button is successfully removed!,02/12/2021 14:26:58,02/12/2021 14:27:03
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ApplicationChangeRequest,Display-View,Yes,Comments button is successfully removed!,02/12/2021 14:27:03,02/12/2021 14:27:08
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CollRecMgmtCorrespondence,Home,Yes,Comments button is successfully removed!,02/15/2021 17:29:40,02/15/2021 17:29:45
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CollRecMgmtCorrespondence,FAQs,Yes,Comments button is successfully removed!,02/15/2021 17:29:45,02/15/2021 17:29:50
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CollRecMgmtCorrespondence,TeamLeaders,Yes,Comments button is successfully removed!,02/15/2021 17:29:50,02/15/2021 17:29:56
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CollRecMgmtCorrespondence,Application,Yes,Comments button is successfully removed!,02/15/2021 17:29:56,02/15/2021 17:30:02
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CollRecMgmtCorrespondence,New-Form,Yes,Comments button is successfully removed!,02/15/2021 17:30:02,02/15/2021 17:30:07
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CollRecMgmtCorrespondence,Edit-Form,Yes,Comments button is successfully removed!,02/15/2021 17:30:07,02/15/2021 17:30:13
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CollRecMgmtCorrespondence,Display-Form,Yes,Comments button is successfully removed!,02/15/2021 17:30:13,02/15/2021 17:30:19
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CollRecMgmtCorrespondence,Edit-View,Yes,Comments button is successfully removed!,02/15/2021 17:30:19,02/15/2021 17:30:24
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CollRecMgmtCorrespondence,Display-View,Yes,Comments button is successfully removed!,02/15/2021 17:30:24,02/15/2021 17:30:30
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Home,Yes,Comments button is successfully removed!,02/16/2021 16:41:04,02/16/2021 16:41:09
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,FAQs,Yes,Comments button is successfully removed!,02/16/2021 16:41:09,02/16/2021 16:41:15
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,TeamLeaders,Yes,Comments button is successfully removed!,02/16/2021 16:41:15,02/16/2021 16:41:20
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Application,Yes,Comments button is successfully removed!,02/16/2021 16:41:20,02/16/2021 16:41:25
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,New-Form,Yes,Comments button is successfully removed!,02/16/2021 16:41:25,02/16/2021 16:41:30
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Edit-Form,Yes,Comments button is successfully removed!,02/16/2021 16:41:30,02/16/2021 16:41:36
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Display-Form,Yes,Comments button is successfully removed!,02/16/2021 16:41:36,02/16/2021 16:41:42
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Edit-View,Yes,Comments button is successfully removed!,02/16/2021 16:41:42,02/16/2021 16:41:47
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Display-View,Yes,Comments button is successfully removed!,02/16/2021 16:41:47,02/16/2021 16:41:52
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Home,Yes,Comments button is successfully removed!,02/17/2021 14:44:42,02/17/2021 14:44:49
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,FAQs,Yes,Comments button is successfully removed!,02/17/2021 14:44:49,02/17/2021 14:44:56
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,TeamLeaders,Yes,Comments button is successfully removed!,02/17/2021 14:44:56,02/17/2021 14:45:03
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Application,Yes,Comments button is successfully removed!,02/17/2021 14:45:03,02/17/2021 14:45:09
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,New-Form,Yes,Comments button is successfully removed!,02/17/2021 14:45:09,02/17/2021 14:45:15
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Edit-Form,Yes,Comments button is successfully removed!,02/17/2021 14:45:15,02/17/2021 14:45:21
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Display-Form,Yes,Comments button is successfully removed!,02/17/2021 14:45:21,02/17/2021 14:45:26
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Edit-View,Yes,Comments button is successfully removed!,02/17/2021 14:45:26,02/17/2021 14:45:31
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Display-View,Yes,Comments button is successfully removed!,02/17/2021 14:45:31,02/17/2021 14:45:37
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Home,Yes,Comments button is successfully removed!,02/17/2021 17:17:38,02/17/2021 17:17:49
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,FAQs,Yes,Comments button is successfully removed!,02/17/2021 17:17:49,02/17/2021 17:17:54
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,TeamLeaders,Yes,Comments button is successfully removed!,02/17/2021 17:17:54,02/17/2021 17:17:59
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Application,Yes,Comments button is successfully removed!,02/17/2021 17:17:59,02/17/2021 17:18:05
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,New-Form,Yes,Comments button is successfully removed!,02/17/2021 17:18:05,02/17/2021 17:18:11
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Edit-Form,Yes,Comments button is successfully removed!,02/17/2021 17:18:11,02/17/2021 17:18:16
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Display-Form,Yes,Comments button is successfully removed!,02/17/2021 17:18:16,02/17/2021 17:18:21
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Edit-View,Yes,Comments button is successfully removed!,02/17/2021 17:18:21,02/17/2021 17:18:27
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Display-View,Yes,Comments button is successfully removed!,02/17/2021 17:18:27,02/17/2021 17:18:33
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,Home,Yes,Comments button is successfully removed!,02/17/2021 17:18:39,02/17/2021 17:18:44
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,FAQs,Yes,Comments button is successfully removed!,02/17/2021 17:18:44,02/17/2021 17:18:50
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,TeamLeaders,Yes,Comments button is successfully removed!,02/17/2021 17:18:50,02/17/2021 17:18:55
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,Application,Yes,Comments button is successfully removed!,02/17/2021 17:18:55,02/17/2021 17:19:01
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,New-Form,Yes,Comments button is successfully removed!,02/17/2021 17:19:01,02/17/2021 17:19:07
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,Edit-Form,Yes,Comments button is successfully removed!,02/17/2021 17:19:07,02/17/2021 17:19:12
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,Display-Form,Yes,Comments button is successfully removed!,02/17/2021 17:19:12,02/17/2021 17:19:18
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,Edit-View,Yes,Comments button is successfully removed!,02/17/2021 17:19:18,02/17/2021 17:19:25
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,Display-View,Yes,Comments button is successfully removed!,02/17/2021 17:19:25,02/17/2021 17:19:30
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,Home,Yes,Comments button is successfully removed!,02/17/2021 17:25:15,02/17/2021 17:25:20
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,FAQs,Yes,Comments button is successfully removed!,02/17/2021 17:25:20,02/17/2021 17:25:25
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,TeamLeaders,Yes,Comments button is successfully removed!,02/17/2021 17:25:25,02/17/2021 17:25:31
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,Application,Yes,Comments button is successfully removed!,02/17/2021 17:25:31,02/17/2021 17:25:36
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,New-Form,Yes,Comments button is successfully removed!,02/17/2021 17:25:36,02/17/2021 17:25:42
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,Edit-Form,Yes,Comments button is successfully removed!,02/17/2021 17:25:42,02/17/2021 17:25:48
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,Display-Form,Yes,Comments button is successfully removed!,02/17/2021 17:25:48,02/17/2021 17:25:53
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,Edit-View,Yes,Comments button is successfully removed!,02/17/2021 17:25:53,02/17/2021 17:25:59
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,Display-View,Yes,Comments button is successfully removed!,02/17/2021 17:25:59,02/17/2021 17:26:05
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TechnicalUnderwritingReferralFacility,Home,Yes,Comments button is successfully removed!,02/18/2021 17:34:15,02/18/2021 17:34:22
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TechnicalUnderwritingReferralFacility,FAQs,Yes,Comments button is successfully removed!,02/18/2021 17:34:22,02/18/2021 17:34:27
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TechnicalUnderwritingReferralFacility,TeamLeaders,Yes,Comments button is successfully removed!,02/18/2021 17:34:27,02/18/2021 17:34:32
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TechnicalUnderwritingReferralFacility,Application,Yes,Comments button is successfully removed!,02/18/2021 17:34:32,02/18/2021 17:34:37
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TechnicalUnderwritingReferralFacility,New-Form,Yes,Comments button is successfully removed!,02/18/2021 17:34:37,02/18/2021 17:34:42
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TechnicalUnderwritingReferralFacility,Edit-Form,Yes,Comments button is successfully removed!,02/18/2021 17:34:42,02/18/2021 17:34:47
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TechnicalUnderwritingReferralFacility,Display-Form,Yes,Comments button is successfully removed!,02/18/2021 17:34:47,02/18/2021 17:34:52
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TechnicalUnderwritingReferralFacility,Edit-View,Yes,Comments button is successfully removed!,02/18/2021 17:34:52,02/18/2021 17:34:56
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TechnicalUnderwritingReferralFacility,Display-View,Yes,Comments button is successfully removed!,02/18/2021 17:34:56,02/18/2021 17:35:02
