Tenant_URL,Destination_URL,Page_Name,Disable_Like,Status,Start_Date, End_Date
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/IntranetProjects,Home,Yes,Social button is successfully removed!,02/05/2021 18:00:26,02/05/2021 18:00:36
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/IntranetProjects,FAQs,Yes,Social button is successfully removed!,02/05/2021 18:00:36,02/05/2021 18:00:41
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/IntranetProjects,TeamLeaders,Yes,Social button is successfully removed!,02/05/2021 18:00:41,02/05/2021 18:00:45
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/IntranetProjects,Application,Yes,Social button is successfully removed!,02/05/2021 18:00:45,02/05/2021 18:00:49
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/IntranetProjects,New-Form,Yes,Social button is successfully removed!,02/05/2021 18:00:49,02/05/2021 18:00:53
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/IntranetProjects,Edit-Form,Yes,Social button is successfully removed!,02/05/2021 18:00:53,02/05/2021 18:00:55
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/IntranetProjects,Display-Form,Yes,Social button is successfully removed!,02/05/2021 18:00:55,02/05/2021 18:00:59
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/IntranetProjects,Edit-View,Yes,Social button is successfully removed!,02/05/2021 18:00:59,02/05/2021 18:01:01
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/IntranetProjects,Display-View,Yes,Social button is successfully removed!,02/05/2021 18:01:01,02/05/2021 18:01:05
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ChannelZHomePage,Home,Yes,Social button is successfully removed!,02/09/2021 16:32:31,02/09/2021 16:32:40
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ChannelZHomePage,FAQs,Yes,Social button is successfully removed!,02/09/2021 16:32:40,02/09/2021 16:32:43
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ChannelZHomePage,TeamLeaders,Yes,Social button is successfully removed!,02/09/2021 16:32:43,02/09/2021 16:32:46
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ChannelZHomePage,Application,Yes,Social button is successfully removed!,02/09/2021 16:32:46,02/09/2021 16:32:49
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ChannelZHomePage,New-Form,Yes,Social button is successfully removed!,02/09/2021 16:32:49,02/09/2021 16:32:54
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ChannelZHomePage,Edit-Form,Yes,Social button is successfully removed!,02/09/2021 16:32:54,02/09/2021 16:32:56
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ChannelZHomePage,Display-Form,Yes,Social button is successfully removed!,02/09/2021 16:32:56,02/09/2021 16:32:59
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ChannelZHomePage,Edit-View,Yes,Social button is successfully removed!,02/09/2021 16:32:59,02/09/2021 16:33:02
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ChannelZHomePage,Display-View,Yes,Social button is successfully removed!,02/09/2021 16:33:02,02/09/2021 16:33:05
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/IntranetProjects,Home,Yes,Social button is successfully removed!,02/09/2021 16:33:05,02/09/2021 16:33:07
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/IntranetProjects,FAQs,Yes,Social button is successfully removed!,02/09/2021 16:33:07,02/09/2021 16:33:11
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/IntranetProjects,TeamLeaders,Yes,Social button is successfully removed!,02/09/2021 16:33:11,02/09/2021 16:33:13
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/IntranetProjects,Application,Yes,Social button is successfully removed!,02/09/2021 16:33:13,02/09/2021 16:33:16
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/IntranetProjects,New-Form,Yes,Social button is successfully removed!,02/09/2021 16:33:16,02/09/2021 16:33:19
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/IntranetProjects,Edit-Form,Yes,Social button is successfully removed!,02/09/2021 16:33:19,02/09/2021 16:33:22
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/IntranetProjects,Display-Form,Yes,Social button is successfully removed!,02/09/2021 16:33:22,02/09/2021 16:33:24
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/IntranetProjects,Edit-View,Yes,Social button is successfully removed!,02/09/2021 16:33:24,02/09/2021 16:33:28
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/IntranetProjects,Display-View,Yes,Social button is successfully removed!,02/09/2021 16:33:28,02/09/2021 16:33:30
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ReceivedUnitGlobalCorporate,Home,Yes,Social button is successfully removed!,02/10/2021 16:02:30,02/10/2021 16:02:37
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ReceivedUnitGlobalCorporate,FAQs,Yes,Social button is successfully removed!,02/10/2021 16:02:37,02/10/2021 16:02:40
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ReceivedUnitGlobalCorporate,TeamLeaders,Yes,Social button is successfully removed!,02/10/2021 16:02:40,02/10/2021 16:02:44
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ReceivedUnitGlobalCorporate,Application,Yes,Social button is successfully removed!,02/10/2021 16:02:44,02/10/2021 16:02:47
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ReceivedUnitGlobalCorporate,New-Form,Yes,Social button is successfully removed!,02/10/2021 16:02:47,02/10/2021 16:02:51
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ReceivedUnitGlobalCorporate,Edit-Form,Yes,Social button is successfully removed!,02/10/2021 16:02:51,02/10/2021 16:02:54
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ReceivedUnitGlobalCorporate,Display-Form,Yes,Social button is successfully removed!,02/10/2021 16:02:54,02/10/2021 16:02:57
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ReceivedUnitGlobalCorporate,Edit-View,Yes,Social button is successfully removed!,02/10/2021 16:02:57,02/10/2021 16:03:00
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ReceivedUnitGlobalCorporate,Display-View,Yes,Social button is successfully removed!,02/10/2021 16:03:00,02/10/2021 16:03:03
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/LossFundDatabase,Home,Yes,Social button is successfully removed!,02/10/2021 16:03:03,02/10/2021 16:03:08
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/LossFundDatabase,FAQs,Yes,Social button is successfully removed!,02/10/2021 16:03:08,02/10/2021 16:03:11
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/LossFundDatabase,TeamLeaders,Yes,Social button is successfully removed!,02/10/2021 16:03:11,02/10/2021 16:03:14
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/LossFundDatabase,Application,Yes,Social button is successfully removed!,02/10/2021 16:03:14,02/10/2021 16:03:18
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/LossFundDatabase,New-Form,Yes,Social button is successfully removed!,02/10/2021 16:03:18,02/10/2021 16:03:21
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/LossFundDatabase,Edit-Form,Yes,Social button is successfully removed!,02/10/2021 16:03:21,02/10/2021 16:03:25
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/LossFundDatabase,Display-Form,Yes,Social button is successfully removed!,02/10/2021 16:03:25,02/10/2021 16:03:29
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/LossFundDatabase,Edit-View,Yes,Social button is successfully removed!,02/10/2021 16:03:29,02/10/2021 16:03:32
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/LossFundDatabase,Display-View,Yes,Social button is successfully removed!,02/10/2021 16:03:32,02/10/2021 16:03:35
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/EFLBackUP,Home,Yes,Social button is successfully removed!,02/11/2021 16:03:25,02/11/2021 16:03:31
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/EFLBackUP,FAQs,Yes,Social button is successfully removed!,02/11/2021 16:03:32,02/11/2021 16:03:34
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/EFLBackUP,TeamLeaders,Yes,Social button is successfully removed!,02/11/2021 16:03:34,02/11/2021 16:03:38
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/EFLBackUP,Application,Yes,Social button is successfully removed!,02/11/2021 16:03:38,02/11/2021 16:03:41
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/EFLBackUP,New-Form,Yes,Social button is successfully removed!,02/11/2021 16:03:41,02/11/2021 16:03:43
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/EFLBackUP,Edit-Form,Yes,Social button is successfully removed!,02/11/2021 16:03:43,02/11/2021 16:03:47
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/EFLBackUP,Display-Form,Yes,Social button is successfully removed!,02/11/2021 16:03:47,02/11/2021 16:03:49
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/EFLBackUP,Edit-View,Yes,Social button is successfully removed!,02/11/2021 16:03:50,02/11/2021 16:03:53
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/EFLBackUP,Display-View,Yes,Social button is successfully removed!,02/11/2021 16:03:53,02/11/2021 16:03:56
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ApplicationChangeRequest,Home,Yes,Social button is successfully removed!,02/12/2021 14:25:45,02/12/2021 14:25:52
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ApplicationChangeRequest,FAQs,Yes,Social button is successfully removed!,02/12/2021 14:25:52,02/12/2021 14:25:55
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ApplicationChangeRequest,TeamLeaders,Yes,Social button is successfully removed!,02/12/2021 14:25:55,02/12/2021 14:25:58
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ApplicationChangeRequest,Application,Yes,Social button is successfully removed!,02/12/2021 14:25:59,02/12/2021 14:26:01
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ApplicationChangeRequest,New-Form,Yes,Social button is successfully removed!,02/12/2021 14:26:01,02/12/2021 14:26:04
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ApplicationChangeRequest,Edit-Form,Yes,Social button is successfully removed!,02/12/2021 14:26:04,02/12/2021 14:26:07
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ApplicationChangeRequest,Display-Form,Yes,Social button is successfully removed!,02/12/2021 14:26:07,02/12/2021 14:26:10
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ApplicationChangeRequest,Edit-View,Yes,Social button is successfully removed!,02/12/2021 14:26:10,02/12/2021 14:26:13
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ApplicationChangeRequest,Display-View,Yes,Social button is successfully removed!,02/12/2021 14:26:13,02/12/2021 14:26:15
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CollRecMgmtCorrespondence,Home,Yes,Social button is successfully removed!,02/15/2021 17:28:58,02/15/2021 17:29:06
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CollRecMgmtCorrespondence,FAQs,Yes,Social button is successfully removed!,02/15/2021 17:29:06,02/15/2021 17:29:10
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CollRecMgmtCorrespondence,TeamLeaders,Yes,Social button is successfully removed!,02/15/2021 17:29:10,02/15/2021 17:29:14
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CollRecMgmtCorrespondence,Application,Yes,Social button is successfully removed!,02/15/2021 17:29:14,02/15/2021 17:29:17
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CollRecMgmtCorrespondence,New-Form,Yes,Social button is successfully removed!,02/15/2021 17:29:17,02/15/2021 17:29:20
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CollRecMgmtCorrespondence,Edit-Form,Yes,Social button is successfully removed!,02/15/2021 17:29:20,02/15/2021 17:29:23
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CollRecMgmtCorrespondence,Display-Form,Yes,Social button is successfully removed!,02/15/2021 17:29:23,02/15/2021 17:29:26
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CollRecMgmtCorrespondence,Edit-View,Yes,Social button is successfully removed!,02/15/2021 17:29:26,02/15/2021 17:29:29
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/CollRecMgmtCorrespondence,Display-View,Yes,Social button is successfully removed!,02/15/2021 17:29:29,02/15/2021 17:29:32
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Home,Yes,Social button is successfully removed!,02/16/2021 16:40:27,02/16/2021 16:40:34
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,FAQs,Yes,Social button is successfully removed!,02/16/2021 16:40:34,02/16/2021 16:40:38
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,TeamLeaders,Yes,Social button is successfully removed!,02/16/2021 16:40:38,02/16/2021 16:40:41
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Application,Yes,Social button is successfully removed!,02/16/2021 16:40:41,02/16/2021 16:40:44
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,New-Form,Yes,Social button is successfully removed!,02/16/2021 16:40:44,02/16/2021 16:40:46
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Edit-Form,Yes,Social button is successfully removed!,02/16/2021 16:40:46,02/16/2021 16:40:49
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Display-Form,Yes,Social button is successfully removed!,02/16/2021 16:40:49,02/16/2021 16:40:52
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Edit-View,Yes,Social button is successfully removed!,02/16/2021 16:40:52,02/16/2021 16:40:56
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Display-View,Yes,Social button is successfully removed!,02/16/2021 16:40:56,02/16/2021 16:40:59
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Home,Yes,Social button is successfully removed!,02/17/2021 14:43:34,02/17/2021 14:43:41
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,FAQs,Yes,Social button is successfully removed!,02/17/2021 14:43:41,02/17/2021 14:43:44
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,TeamLeaders,Yes,Social button is successfully removed!,02/17/2021 14:43:44,02/17/2021 14:43:47
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Application,Yes,Social button is successfully removed!,02/17/2021 14:43:47,02/17/2021 14:43:50
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,New-Form,Yes,Social button is successfully removed!,02/17/2021 14:43:50,02/17/2021 14:43:53
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Edit-Form,Yes,Social button is successfully removed!,02/17/2021 14:43:53,02/17/2021 14:43:57
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Display-Form,Yes,Social button is successfully removed!,02/17/2021 14:43:57,02/17/2021 14:44:01
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Edit-View,Yes,Social button is successfully removed!,02/17/2021 14:44:01,02/17/2021 14:44:04
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/ContactManagementDB,Display-View,Yes,Social button is successfully removed!,02/17/2021 14:44:04,02/17/2021 14:44:07
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,Home,Yes,Social button is successfully removed!,02/17/2021 17:24:32,02/17/2021 17:24:36
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,FAQs,Yes,Social button is successfully removed!,02/17/2021 17:24:37,02/17/2021 17:24:41
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,TeamLeaders,Yes,Social button is successfully removed!,02/17/2021 17:24:41,02/17/2021 17:24:44
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,Application,Yes,Social button is successfully removed!,02/17/2021 17:24:44,02/17/2021 17:24:48
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,New-Form,Yes,Social button is successfully removed!,02/17/2021 17:24:48,02/17/2021 17:24:51
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,Edit-Form,Yes,Social button is successfully removed!,02/17/2021 17:24:51,02/17/2021 17:24:54
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,Display-Form,Yes,Social button is successfully removed!,02/17/2021 17:24:54,02/17/2021 17:24:57
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,Edit-View,Yes,Social button is successfully removed!,02/17/2021 17:24:57,02/17/2021 17:25:01
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/REEL,Display-View,Yes,Social button is successfully removed!,02/17/2021 17:25:01,02/17/2021 17:25:04
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TechnicalUnderwritingReferralFacility,Home,Yes,Social button is successfully removed!,02/18/2021 17:33:28,02/18/2021 17:33:39
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TechnicalUnderwritingReferralFacility,FAQs,Yes,Social button is successfully removed!,02/18/2021 17:33:39,02/18/2021 17:33:43
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TechnicalUnderwritingReferralFacility,TeamLeaders,Yes,Social button is successfully removed!,02/18/2021 17:33:43,02/18/2021 17:33:49
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TechnicalUnderwritingReferralFacility,Application,Yes,Social button is successfully removed!,02/18/2021 17:33:49,02/18/2021 17:33:52
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TechnicalUnderwritingReferralFacility,New-Form,Yes,Social button is successfully removed!,02/18/2021 17:33:52,02/18/2021 17:33:54
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TechnicalUnderwritingReferralFacility,Edit-Form,Yes,Social button is successfully removed!,02/18/2021 17:33:54,02/18/2021 17:33:58
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TechnicalUnderwritingReferralFacility,Display-Form,Yes,Social button is successfully removed!,02/18/2021 17:33:58,02/18/2021 17:34:01
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TechnicalUnderwritingReferralFacility,Edit-View,Yes,Social button is successfully removed!,02/18/2021 17:34:01,02/18/2021 17:34:04
https://devperform2-admin.sharepoint.com,https://devperform2.sharepoint.com/sites/TechnicalUnderwritingReferralFacility,Display-View,Yes,Social button is successfully removed!,02/18/2021 17:34:04,02/18/2021 17:34:10
